l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
3.500000	3.499959	-1.288143	-1.151571	-14.776108	-13.788660	-14.999975	-7.567011	12.722014	-14.999605	-14.998305	-14.999999	-0.000000	-0.000000	0.159858	-0.781663	0.102089	-1.134068	-0.220966	-0.152499	0.063701	0.220897	-0.045509	-0.009197	0.110405	-0.129538	-0.577081	-0.125449	1.005028	-0.034431	-0.146660	0.524369	0.321304	0.586094	0.406871	-0.209028	0.801405	0.619371	0.743621	-0.050601	-0.151359	0.371079	0.044152	0.279277	0.114546	-0.220462	0.421516	0.196456	0.394972	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.180764	-0.809609	-0.147520	-0.634848	-0.942663	-0.161616	0.047038	0.287467	-0.010277	0.058611	0.166654	-0.156195	-0.469504	-0.061816	1.117604	-0.128721	-0.042001	0.279263	0.048532	0.035578	0.262977	-0.118729	0.362452	0.104511	0.476019	-0.090740	-0.023600	0.161087	-0.042313	-0.013018	0.088887	-0.134012	0.146605	-0.058666	0.282396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.212242	-0.817976	-0.103130	-0.038260	-1.355442	-0.185831	0.045111	0.294166	-0.030348	0.054240	0.197049	-0.162892	-0.443238	-0.072135	1.175864	-0.259589	0.067454	-0.254036	-0.426814	-0.461610	0.170768	0.058850	-0.175924	-0.486473	0.043065	-0.146589	0.083900	-0.092890	-0.253633	-0.271370	0.063249	0.062433	-0.141628	-0.310102	-0.038427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.500000	3.499947	1.922552	1.857857	-14.641911	-6.476950	-14.999774	-4.313475	9.874969	-14.997640	-14.965419	-14.999994	-0.000000	-0.000000	0.180764	-0.809609	-0.147520	-0.634848	-0.942663	-0.161616	0.047038	0.287467	-0.010277	0.058611	0.166654	-0.156195	-0.469504	-0.061816	1.117604	-0.128721	-0.042001	0.279263	0.048532	0.035578	0.262977	-0.118729	0.362452	0.104511	0.476019	-0.090740	-0.023600	0.161087	-0.042313	-0.013018	0.088887	-0.134012	0.146605	-0.058666	0.282396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.212242	-0.817976	-0.103130	-0.038260	-1.355442	-0.185831	0.045111	0.294166	-0.030348	0.054240	0.197049	-0.162892	-0.443238	-0.072135	1.175864	-0.259589	0.067454	-0.254036	-0.426814	-0.461610	0.170768	0.058850	-0.175924	-0.486473	0.043065	-0.146589	0.083900	-0.092890	-0.253633	-0.271370	0.063249	0.062433	-0.141628	-0.310102	-0.038427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.249960	-0.807355	0.057926	0.357093	-1.303910	-0.226200	0.052626	0.253557	-0.112467	-0.016863	0.196172	-0.146783	-0.465757	-0.175859	1.159841	-0.282098	0.057810	-0.597354	-0.678144	-0.706051	-0.198233	0.182111	-0.435650	-0.912680	-0.349542	-0.122298	0.062012	-0.236716	-0.343624	-0.387497	-0.030326	0.205120	-0.306335	-0.393587	-0.209634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.499990	3.499685	1.826352	0.662007	-10.428850	5.684556	-14.702548	-0.966953	1.083316	-14.647261	-10.193267	-14.996776	-0.000000	-0.000000	0.212242	-0.817976	-0.103130	-0.038260	-1.355442	-0.185831	0.045111	0.294166	-0.030348	0.054240	0.197049	-0.162892	-0.443238	-0.072135	1.175864	-0.259589	0.067454	-0.254036	-0.426814	-0.461610	0.170768	0.058850	-0.175924	-0.486473	0.043065	-0.146589	0.083900	-0.092890	-0.253633	-0.271370	0.063249	0.062433	-0.141628	-0.310102	-0.038427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.249960	-0.807355	0.057926	0.357093	-1.303910	-0.226200	0.052626	0.253557	-0.112467	-0.016863	0.196172	-0.146783	-0.465757	-0.175859	1.159841	-0.282098	0.057810	-0.597354	-0.678144	-0.706051	-0.198233	0.182111	-0.435650	-0.912680	-0.349542	-0.122298	0.062012	-0.236716	-0.343624	-0.387497	-0.030326	0.205120	-0.306335	-0.393587	-0.209634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.279453	-0.789283	-0.049788	0.443506	-0.691810	-0.258677	0.061520	0.174383	-0.187172	-0.118567	0.167595	-0.117647	-0.551637	-0.286995	1.116748	-0.177217	0.073364	-0.660650	-0.816689	-0.894507	-0.282244	0.273652	-0.800117	-0.986708	-0.607603	-0.060954	0.081013	-0.377390	-0.366170	-0.511014	-0.066516	0.324257	-0.445644	-0.507157	-0.391766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.499697	3.480338	1.691732	1.251483	8.489762	3.989253	13.773542	-0.346314	-7.871279	-3.461618	9.821223	-13.220418	-0.000000	-0.000000	0.249960	-0.807355	0.057926	0.357093	-1.303910	-0.226200	0.052626	0.253557	-0.112467	-0.016863	0.196172	-0.146783	-0.465757	-0.175859	1.159841	-0.282098	0.057810	-0.597354	-0.678144	-0.706051	-0.198233	0.182111	-0.435650	-0.912680	-0.349542	-0.122298	0.062012	-0.236716	-0.343624	-0.387497	-0.030326	0.205120	-0.306335	-0.393587	-0.209634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.279453	-0.789283	-0.049788	0.443506	-0.691810	-0.258677	0.061520	0.174383	-0.187172	-0.118567	0.167595	-0.117647	-0.551637	-0.286995	1.116748	-0.177217	0.073364	-0.660650	-0.816689	-0.894507	-0.282244	0.273652	-0.800117	-0.986708	-0.607603	-0.060954	0.081013	-0.377390	-0.366170	-0.511014	-0.066516	0.324257	-0.445644	-0.507157	-0.391766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.279761	-0.769453	-0.378483	0.990893	0.178279	-0.274939	0.073687	0.094135	-0.320058	-0.236303	0.128947	-0.076641	-0.644979	-0.456901	1.003586	-0.057155	0.074686	-0.652323	-0.625354	-0.911608	-0.235160	0.283388	-1.023260	-0.994808	-0.879079	-0.017314	0.078771	-0.453481	-0.148067	-0.613685	-0.042363	0.299491	-0.571879	-0.443099	-0.503421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.498198	3.288365	2.135696	1.094618	10.937329	2.125163	14.662540	-0.060419	-7.882632	6.494257	12.385937	-1.248574	-0.000000	-0.000000	0.279453	-0.789283	-0.049788	0.443506	-0.691810	-0.258677	0.061520	0.174383	-0.187172	-0.118567	0.167595	-0.117647	-0.551637	-0.286995	1.116748	-0.177217	0.073364	-0.660650	-0.816689	-0.894507	-0.282244	0.273652	-0.800117	-0.986708	-0.607603	-0.060954	0.081013	-0.377390	-0.366170	-0.511014	-0.066516	0.324257	-0.445644	-0.507157	-0.391766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.279761	-0.769453	-0.378483	0.990893	0.178279	-0.274939	0.073687	0.094135	-0.320058	-0.236303	0.128947	-0.076641	-0.644979	-0.456901	1.003586	-0.057155	0.074686	-0.652323	-0.625354	-0.911608	-0.235160	0.283388	-1.023260	-0.994808	-0.879079	-0.017314	0.078771	-0.453481	-0.148067	-0.613685	-0.042363	0.299491	-0.571879	-0.443099	-0.503421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.246922	-0.735556	-0.456009	1.839575	0.884346	-0.276228	0.084271	0.012243	-0.385579	-0.372463	0.097541	-0.043059	-0.788208	-0.596299	0.873090	0.039650	0.079588	-0.361851	-0.372066	-0.599251	-0.192065	0.175718	-0.939140	-0.679807	-1.060469	0.009359	0.086964	-0.244209	-0.022692	-0.270866	-0.016153	0.147809	-0.480588	-0.156344	-0.571284	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	
3.417191	3.090101	2.181258	-0.031545	7.321799	1.216099	13.138661	-1.971781	-2.361039	4.761724	10.315279	7.466698	-0.000000	-0.000000	0.279761	-0.769453	-0.378483	0.990893	0.178279	-0.274939	0.073687	0.094135	-0.320058	-0.236303	0.128947	-0.076641	-0.644979	-0.456901	1.003586	-0.057155	0.074686	-0.652323	-0.625354	-0.911608	-0.235160	0.283388	-1.023260	-0.994808	-0.879079	-0.017314	0.078771	-0.453481	-0.148067	-0.613685	-0.042363	0.299491	-0.571879	-0.443099	-0.503421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.246922	-0.735556	-0.456009	1.839575	0.884346	-0.276228	0.084271	0.012243	-0.385579	-0.372463	0.097541	-0.043059	-0.788208	-0.596299	0.873090	0.039650	0.079588	-0.361851	-0.372066	-0.599251	-0.192065	0.175718	-0.939140	-0.679807	-1.060469	0.009359	0.086964	-0.244209	-0.022692	-0.270866	-0.016153	0.147809	-0.480588	-0.156344	-0.571284	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.201430	-0.688834	-0.022571	1.816063	1.352538	-0.269507	0.096962	-0.038741	-0.413926	-0.435391	0.075920	-0.024097	-0.896510	-0.662709	0.753425	0.060497	0.086127	-0.085738	0.011997	-0.044222	-0.061431	0.060029	-0.554546	-0.183139	-0.847245	0.034660	0.090686	-0.029230	0.037520	0.011912	0.004562	0.010654	-0.274912	0.095782	-0.470340	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	
3.140999	3.206201	2.487742	-0.677085	3.795342	7.820456	11.601501	-2.783115	-0.527481	5.230247	8.804741	8.765692	-0.000000	-0.000000	0.246922	-0.735556	-0.456009	1.839575	0.884346	-0.276228	0.084271	0.012243	-0.385579	-0.372463	0.097541	-0.043059	-0.788208	-0.596299	0.873090	0.039650	0.079588	-0.361851	-0.372066	-0.599251	-0.192065	0.175718	-0.939140	-0.679807	-1.060469	0.009359	0.086964	-0.244209	-0.022692	-0.270866	-0.016153	0.147809	-0.480588	-0.156344	-0.571284	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.201430	-0.688834	-0.022571	1.816063	1.352538	-0.269507	0.096962	-0.038741	-0.413926	-0.435391	0.075920	-0.024097	-0.896510	-0.662709	0.753425	0.060497	0.086127	-0.085738	0.011997	-0.044222	-0.061431	0.060029	-0.554546	-0.183139	-0.847245	0.034660	0.090686	-0.029230	0.037520	0.011912	0.004562	0.010654	-0.274912	0.095782	-0.470340	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.168847	-0.647900	0.767641	1.500267	1.619671	-0.260384	0.107101	-0.045982	-0.408399	-0.428517	0.070723	-0.017453	-0.966152	-0.672672	0.678068	0.076889	0.066773	0.061219	0.131712	0.318020	0.006769	0.004025	-0.212488	-0.121956	-0.000973	0.058238	0.080074	0.087778	0.050225	0.202013	-0.019802	-0.031387	-0.133881	0.260391	-0.283043	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	
3.172708	3.188984	1.321233	-1.110508	2.811377	6.038704	9.768137	-1.917210	-2.501386	7.600889	2.941443	11.101127	-0.000000	-0.000000	0.201430	-0.688834	-0.022571	1.816063	1.352538	-0.269507	0.096962	-0.038741	-0.413926	-0.435391	0.075920	-0.024097	-0.896510	-0.662709	0.753425	0.060497	0.086127	-0.085738	0.011997	-0.044222	-0.061431	0.060029	-0.554546	-0.183139	-0.847245	0.034660	0.090686	-0.029230	0.037520	0.011912	0.004562	0.010654	-0.274912	0.095782	-0.470340	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.168847	-0.647900	0.767641	1.500267	1.619671	-0.260384	0.107101	-0.045982	-0.408399	-0.428517	0.070723	-0.017453	-0.966152	-0.672672	0.678068	0.076889	0.066773	0.061219	0.131712	0.318020	0.006769	0.004025	-0.212488	-0.121956	-0.000973	0.058238	0.080074	0.087778	0.050225	0.202013	-0.019802	-0.031387	-0.133881	0.260391	-0.283043	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.148921	-0.607839	0.033822	1.241157	1.613988	-0.244770	0.117425	-0.058117	-0.355725	-0.388126	0.067648	-0.017489	-0.972229	-0.679123	0.654249	0.131920	0.041457	-0.000159	0.427391	0.517559	-0.050970	0.000635	0.144509	0.266975	-0.135495	0.079965	0.059587	0.156881	0.114936	0.335761	-0.058502	-0.039268	-0.049299	0.399001	-0.127650	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
3.046009	3.439287	0.467532	-7.217975	9.080664	6.065444	7.536829	3.202736	-7.993833	13.689065	6.671677	14.996549	-0.000000	-0.000000	0.168847	-0.647900	0.767641	1.500267	1.619671	-0.260384	0.107101	-0.045982	-0.408399	-0.428517	0.070723	-0.017453	-0.966152	-0.672672	0.678068	0.076889	0.066773	0.061219	0.131712	0.318020	0.006769	0.004025	-0.212488	-0.121956	-0.000973	0.058238	0.080074	0.087778	0.050225	0.202013	-0.019802	-0.031387	-0.133881	0.260391	-0.283043	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.148921	-0.607839	0.033822	1.241157	1.613988	-0.244770	0.117425	-0.058117	-0.355725	-0.388126	0.067648	-0.017489	-0.972229	-0.679123	0.654249	0.131920	0.041457	-0.000159	0.427391	0.517559	-0.050970	0.000635	0.144509	0.266975	-0.135495	0.079965	0.059587	0.156881	0.114936	0.335761	-0.058502	-0.039268	-0.049299	0.399001	-0.127650	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.114742	-0.591825	-0.151796	-0.265965	1.342650	-0.222188	0.124094	-0.033426	-0.300406	-0.348351	0.057752	-0.020009	-0.950907	-0.627632	0.632860	0.165689	0.039391	0.319983	0.506511	0.335812	-0.123396	-0.041928	0.263262	0.500590	-0.022623	0.077194	0.036267	0.174345	0.150161	0.442448	-0.077352	-0.074254	0.043347	0.391615	0.060189	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.500118	3.232275	-0.554100	-6.651458	9.689675	3.068091	5.584772	4.004109	-6.886817	13.465862	10.287936	14.999714	-0.000000	-0.000000	0.148921	-0.607839	0.033822	1.241157	1.613988	-0.244770	0.117425	-0.058117	-0.355725	-0.388126	0.067648	-0.017489	-0.972229	-0.679123	0.654249	0.131920	0.041457	-0.000159	0.427391	0.517559	-0.050970	0.000635	0.144509	0.266975	-0.135495	0.079965	0.059587	0.156881	0.114936	0.335761	-0.058502	-0.039268	-0.049299	0.399001	-0.127650	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.114742	-0.591825	-0.151796	-0.265965	1.342650	-0.222188	0.124094	-0.033426	-0.300406	-0.348351	0.057752	-0.020009	-0.950907	-0.627632	0.632860	0.165689	0.039391	0.319983	0.506511	0.335812	-0.123396	-0.041928	0.263262	0.500590	-0.022623	0.077194	0.036267	0.174345	0.150161	0.442448	-0.077352	-0.074254	0.043347	0.391615	0.060189	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.097040	-0.611887	0.522633	-1.104928	0.730704	-0.199811	0.123344	0.018743	-0.222458	-0.263381	0.037525	-0.031822	-0.924106	-0.534674	0.663915	0.118117	-0.064923	0.533459	0.492788	0.663809	-0.143550	-0.144825	0.467067	0.697735	0.409514	0.061832	-0.071282	0.258422	0.163219	0.470561	-0.009071	-0.182381	0.221936	0.398758	0.254142	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	
0.850766	2.908023	-0.569959	-3.801115	8.221342	1.895531	8.009985	3.239304	-3.490982	12.243889	5.421027	14.998412	-0.000000	-0.000000	0.114742	-0.591825	-0.151796	-0.265965	1.342650	-0.222188	0.124094	-0.033426	-0.300406	-0.348351	0.057752	-0.020009	-0.950907	-0.627632	0.632860	0.165689	0.039391	0.319983	0.506511	0.335812	-0.123396	-0.041928	0.263262	0.500590	-0.022623	0.077194	0.036267	0.174345	0.150161	0.442448	-0.077352	-0.074254	0.043347	0.391615	0.060189	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.097040	-0.611887	0.522633	-1.104928	0.730704	-0.199811	0.123344	0.018743	-0.222458	-0.263381	0.037525	-0.031822	-0.924106	-0.534674	0.663915	0.118117	-0.064923	0.533459	0.492788	0.663809	-0.143550	-0.144825	0.467067	0.697735	0.409514	0.061832	-0.071282	0.258422	0.163219	0.470561	-0.009071	-0.182381	0.221936	0.398758	0.254142	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.101305	-0.646067	0.627044	-1.244357	0.638823	-0.179754	0.110019	0.093299	-0.162666	-0.177031	0.038568	-0.055898	-0.862936	-0.420917	0.729499	0.092422	-0.145961	0.528634	0.502931	0.812813	0.119298	-0.231538	0.739399	0.965911	0.660361	0.033464	-0.157722	0.329201	0.149446	0.467977	0.049943	-0.261600	0.362740	0.439309	0.413539	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.453315	2.536803	-1.317919	0.556269	3.662757	3.230311	-9.939079	3.330737	-0.346917	6.719456	-3.334266	14.948340	-0.000000	-0.000000	0.097040	-0.611887	0.522633	-1.104928	0.730704	-0.199811	0.123344	0.018743	-0.222458	-0.263381	0.037525	-0.031822	-0.924106	-0.534674	0.663915	0.118117	-0.064923	0.533459	0.492788	0.663809	-0.143550	-0.144825	0.467067	0.697735	0.409514	0.061832	-0.071282	0.258422	0.163219	0.470561	-0.009071	-0.182381	0.221936	0.398758	0.254142	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.101305	-0.646067	0.627044	-1.244357	0.638823	-0.179754	0.110019	0.093299	-0.162666	-0.177031	0.038568	-0.055898	-0.862936	-0.420917	0.729499	0.092422	-0.145961	0.528634	0.502931	0.812813	0.119298	-0.231538	0.739399	0.965911	0.660361	0.033464	-0.157722	0.329201	0.149446	0.467977	0.049943	-0.261600	0.362740	0.439309	0.413539	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.109766	-0.683995	0.362377	-1.185034	0.242207	-0.167672	0.089437	0.166298	-0.083654	-0.066825	0.066015	-0.091174	-0.740245	-0.270988	0.832691	0.019362	-0.185007	0.618533	0.445668	0.821083	0.278538	-0.232764	0.792106	0.925030	0.954846	0.012843	-0.194092	0.379383	0.098834	0.477785	0.071030	-0.258826	0.423500	0.370604	0.535067	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
3.441067	3.277966	-2.410550	6.794842	-7.944541	-3.269067	-14.844371	1.624929	5.059835	-9.322409	-11.915466	-0.387613	-0.000000	-0.000000	0.101305	-0.646067	0.627044	-1.244357	0.638823	-0.179754	0.110019	0.093299	-0.162666	-0.177031	0.038568	-0.055898	-0.862936	-0.420917	0.729499	0.092422	-0.145961	0.528634	0.502931	0.812813	0.119298	-0.231538	0.739399	0.965911	0.660361	0.033464	-0.157722	0.329201	0.149446	0.467977	0.049943	-0.261600	0.362740	0.439309	0.413539	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.109766	-0.683995	0.362377	-1.185034	0.242207	-0.167672	0.089437	0.166298	-0.083654	-0.066825	0.066015	-0.091174	-0.740245	-0.270988	0.832691	0.019362	-0.185007	0.618533	0.445668	0.821083	0.278538	-0.232764	0.792106	0.925030	0.954846	0.012843	-0.194092	0.379383	0.098834	0.477785	0.071030	-0.258826	0.423500	0.370604	0.535067	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.119306	-0.715163	0.098542	-0.620447	-0.226211	-0.164505	0.062412	0.232491	-0.027260	0.042432	0.103469	-0.122213	-0.656698	-0.177316	0.953269	-0.008533	-0.155643	0.520042	0.399811	0.463176	0.334941	-0.215672	0.909045	0.663756	0.837031	-0.010108	-0.158717	0.368171	0.090930	0.219332	0.083574	-0.227787	0.440819	0.226881	0.446731	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
3.499917	3.495748	-3.709604	4.953625	-13.734390	-13.054508	-14.999222	0.863820	10.177656	-14.896389	-14.862627	-14.994603	-0.000000	-0.000000	0.109766	-0.683995	0.362377	-1.185034	0.242207	-0.167672	0.089437	0.166298	-0.083654	-0.066825	0.066015	-0.091174	-0.740245	-0.270988	0.832691	0.019362	-0.185007	0.618533	0.445668	0.821083	0.278538	-0.232764	0.792106	0.925030	0.954846	0.012843	-0.194092	0.379383	0.098834	0.477785	0.071030	-0.258826	0.423500	0.370604	0.535067	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.119306	-0.715163	0.098542	-0.620447	-0.226211	-0.164505	0.062412	0.232491	-0.027260	0.042432	0.103469	-0.122213	-0.656698	-0.177316	0.953269	-0.008533	-0.155643	0.520042	0.399811	0.463176	0.334941	-0.215672	0.909045	0.663756	0.837031	-0.010108	-0.158717	0.368171	0.090930	0.219332	0.083574	-0.227787	0.440819	0.226881	0.446731	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.133404	-0.728576	-0.079511	-0.033276	-0.802397	-0.169469	0.046740	0.297783	0.018963	0.083210	0.147455	-0.148518	-0.533749	-0.108152	1.074198	-0.076927	-0.055695	0.236606	0.151300	-0.035340	0.218445	-0.112530	0.460806	0.058000	0.606101	-0.041292	-0.041149	0.183743	-0.004316	-0.044052	0.063955	-0.125604	0.178071	-0.020967	0.319990	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	
3.500000	3.499728	-1.758257	-0.817622	-14.600566	-14.093827	-14.999598	-6.975983	12.340673	-14.997993	-14.995265	-14.999996	-0.000000	-0.000000	0.119306	-0.715163	0.098542	-0.620447	-0.226211	-0.164505	0.062412	0.232491	-0.027260	0.042432	0.103469	-0.122213	-0.656698	-0.177316	0.953269	-0.008533	-0.155643	0.520042	0.399811	0.463176	0.334941	-0.215672	0.909045	0.663756	0.837031	-0.010108	-0.158717	0.368171	0.090930	0.219332	0.083574	-0.227787	0.440819	0.226881	0.446731	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.133404	-0.728576	-0.079511	-0.033276	-0.802397	-0.169469	0.046740	0.297783	0.018963	0.083210	0.147455	-0.148518	-0.533749	-0.108152	1.074198	-0.076927	-0.055695	0.236606	0.151300	-0.035340	0.218445	-0.112530	0.460806	0.058000	0.606101	-0.041292	-0.041149	0.183743	-0.004316	-0.044052	0.063955	-0.125604	0.178071	-0.020967	0.319990	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.154280	-0.722422	-0.015412	0.517620	-1.118558	-0.184712	0.041578	0.326036	0.019072	0.064079	0.176366	-0.155985	-0.486573	-0.110386	1.130663	-0.160190	0.015368	-0.190603	-0.277650	-0.399258	0.068606	0.038881	-0.036973	-0.401789	0.150992	-0.081683	0.038302	-0.050485	-0.200203	-0.249864	0.047999	0.034496	-0.092506	-0.241628	0.038651	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	
3.500000	3.499677	1.531216	0.444825	-14.362759	-6.635799	-14.998314	-4.636234	10.180617	-14.989123	-14.915880	-14.999992	-0.000000	-0.000000	0.133404	-0.728576	-0.079511	-0.033276	-0.802397	-0.169469	0.046740	0.297783	0.018963	0.083210	0.147455	-0.148518	-0.533749	-0.108152	1.074198	-0.076927	-0.055695	0.236606	0.151300	-0.035340	0.218445	-0.112530	0.460806	0.058000	0.606101	-0.041292	-0.041149	0.183743	-0.004316	-0.044052	0.063955	-0.125604	0.178071	-0.020967	0.319990	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.154280	-0.722422	-0.015412	0.517620	-1.118558	-0.184712	0.041578	0.326036	0.019072	0.064079	0.176366	-0.155985	-0.486573	-0.110386	1.130663	-0.160190	0.015368	-0.190603	-0.277650	-0.399258	0.068606	0.038881	-0.036973	-0.401789	0.150992	-0.081683	0.038302	-0.050485	-0.200203	-0.249864	0.047999	0.034496	-0.092506	-0.241628	0.038651	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.178383	-0.700065	0.058931	0.746559	-1.076815	-0.211388	0.044350	0.297978	-0.047864	-0.005614	0.169596	-0.139149	-0.496937	-0.200473	1.126543	-0.168516	0.019683	-0.584730	-0.706150	-0.722149	-0.187163	0.179882	-0.436412	-0.859196	-0.305598	-0.081372	0.023270	-0.241362	-0.344605	-0.405090	-0.049835	0.202709	-0.307037	-0.376395	-0.182155	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	
